task,model,fold,seed,absolute_CE_harm_CI95,absolute_CE_harm_mean,block,coordinates,excess_CE_harm_CI95,excess_CE_harm_mean,persistence_supported,protected,rank,rho_G,rho_null_p95,selection_subjects
WBCIC_MI,TFFormer,0,2,"[0.0029418916233510165, 0.011493781982716444]",0.007432022697337292,4,"[4, 5, 6, 7]","[-0.050303544784092234, -0.027605947740421875]",-0.03859482165600456,True,False,4,0.04740168973582233,0.014551441100023673,19
WBCIC_MI,TFFormer,0,2,"[0.0030288449770909717, 0.008112166765146712]",0.005355757539779702,5,"[8, 9, 10, 11]","[-0.05264005841903169, -0.029277326202776628]",-0.04122458848356516,True,False,4,0.010275903697151107,0.006620756909106958,19
WBCIC_MI,TFFormer,0,2,"[-8.08269208138467e-05, 0.002050249601953898]",0.001010953747732825,6,"[12, 13, 14, 15]","[-0.0571522624557171, -0.03540964254635802]",-0.04666503388741793,False,False,4,-0.0018891932491005045,0.0027105813411060545,19
WBCIC_MI,TFFormer,0,2,"[0.0008530523596917669, 0.0035449672959795586]",0.0022209852622194974,7,"[16, 17, 18]","[-0.04393078306152063, -0.025955860992878083]",-0.0351583860331242,False,False,3,-0.013777195297308068,0.0072540566643227436,19
WBCIC_MI,TFFormer,0,2,"[-0.00023749427872816125, 0.0003288477163142409]",8.006716597915772e-05,8,[19],"[-0.010871319401401704, -0.006479672934510841]",-0.008709803825638513,False,False,1,-0.061645146504284785,0.04701192278113796,19
WBCIC_MI,TFFormer,1,0,"[-0.0006811402384619536, 0.000599186329738214]",-5.336295694526918e-05,0,"[0, 1]","[-0.03720845829587036, -0.021774106203168]",-0.0294199960992236,True,False,2,0.4916802599593527,0.15911775444400725,20
WBCIC_MI,TFFormer,1,0,"[-0.0005766460045905123, 0.0010973903866039617]",0.00023145106872946228,1,[2],"[-0.01882193653855748, -0.011482271721911188]",-0.01504242896385754,True,False,1,0.3585725829858317,0.15598776539371273,20
WBCIC_MI,TFFormer,1,0,"[0.15957498095376843, 0.2616769319885647]",0.2117183789642855,2,"[3, 4, 5, 6]","[0.15756642952049302, 0.25945405645322456]",0.20951220554582473,True,True,4,0.13532419541508786,0.042075809986303565,20
WBCIC_MI,TFFormer,1,0,"[0.00300155218988517, 0.007778477107308293]",0.005078967213274558,3,"[7, 8, 9, 10]","[-0.05753122400424416, -0.033905299718529465]",-0.045881251695735745,True,False,4,0.04471236224687253,0.016328090889653587,20
WBCIC_MI,TFFormer,1,0,"[0.00027375920789160795, 0.0034651976578333583]",0.001849046868196413,4,"[11, 12, 13, 14]","[-0.06144746960768134, -0.03791361625873635]",-0.050132059597594016,True,False,4,0.006922966829456599,0.0068960872102026725,20
WBCIC_MI,TFFormer,1,0,"[0.0007826772715227798, 0.0028422553375528846]",0.0018076721827550777,5,"[15, 16, 17, 18]","[-0.06203905058863102, -0.03789077066680729]",-0.05005305450940456,False,False,4,-0.02083203966606661,0.012200307090815207,20
WBCIC_MI,TFFormer,1,0,"[-0.0003069624724610359, 0.0006293385110290478]",0.0001472333756067933,6,[19],"[-0.009710224351790843, -0.0058422391469364]",-0.007753737934778208,False,False,1,-0.1639251598550205,0.08468143550343668,20
WBCIC_MI,TFFormer,1,1,"[-0.00035488220548246903, 0.0003031038812158827]",-3.1411799353736375e-05,0,"[0, 1]","[-0.03011313899540975, -0.018671020094417182]",-0.024464148121982797,True,False,2,0.5381321309516909,0.17079016092098712,20
WBCIC_MI,TFFormer,1,1,"[-0.00017564547402619868, 0.00010740137022883881]",-2.5968876913595533e-05,1,[2],"[-0.013163817754849814, -0.007729309017897066]",-0.010443062551038216,True,False,1,0.40413876056080134,0.17365387618247313,20
WBCIC_MI,TFFormer,1,1,"[0.12018829517771461, 0.21531383241473448]",0.16767920331609892,2,[3],"[0.11776619987428917, 0.21213266521675983]",0.16491722610374662,True,True,1,0.19742088794737622,0.09234457601537621,20
WBCIC_MI,TFFormer,1,1,"[0.01778058342603402, 0.032205895131748694]",0.024846632026614864,3,[4],"[0.010143857893480813, 0.022014840640296404]",0.01578721567993289,True,True,1,0.14150938550611641,0.06800941164170983,20
WBCIC_MI,TFFormer,1,1,"[-0.0009890744416828146, 0.0036347828274074802]",0.0011427512761728084,4,"[5, 6, 7, 8]","[-0.06079216148157797, -0.036828712489074225]",-0.04887540842845153,True,False,4,0.059701293400868716,0.02153503816654857,20
WBCIC_MI,TFFormer,1,1,"[0.01266319256690646, 0.02100580503721724]",0.01671825890003872,5,"[9, 10, 11, 12]","[-0.040418196333494666, -0.017117330882820272]",-0.02854939825649207,True,False,4,0.014963643716316723,0.008856961147244274,20
WBCIC_MI,TFFormer,1,1,"[0.002761897873010003, 0.007034434866398321]",0.00484320575862766,6,"[13, 14, 15, 16]","[-0.055992706731298574, -0.03180717968844518]",-0.04398874929936236,False,False,4,-0.0033418185143190013,0.006457358546591345,20
WBCIC_MI,TFFormer,1,1,"[0.0010655043287962377, 0.004505497587997837]",0.002819015209005383,7,"[17, 18]","[-0.022906977095284525, -0.012764679287421891]",-0.017818704186879957,False,False,2,-0.023756026109652426,0.021548397310671718,20
WBCIC_MI,TFFormer,1,1,"[-6.693742551590704e-05, 0.0005400062972806445]",0.00023510103299719648,8,[19],"[-0.01189275997088105, -0.006906234938530921]",-0.009338771822784508,False,False,1,-0.21780372615684787,0.11349145624032121,20
WBCIC_MI,TFFormer,1,2,"[-0.0004563226009118483, 0.000459882716013276]",-1.1872862402409131e-05,0,"[0, 1]","[-0.026211667743403385, -0.015702330450665696]",-0.02083650035082041,True,False,2,0.36866796572062077,0.11814845466934486,20
WBCIC_MI,TFFormer,1,2,"[0.13281345837983763, 0.2363159229402492]",0.18449555898460637,1,"[2, 3, 4, 5]","[0.12945951995463217, 0.2321713662812345]",0.18104742175327665,True,True,4,0.1582582352546785,0.04698106680991785,20
WBCIC_MI,TFFormer,1,2,"[0.0019525257526417593, 0.006629201214160863]",0.004258585938800503,2,"[6, 7, 8, 9]","[-0.052594267470192246, -0.029953504610549315]",-0.041080231480349165,True,False,4,0.037785543024287715,0.01395908237248431,20
WBCIC_MI,TFFormer,1,2,"[0.0004144051443118623, 0.002093770893889927]",0.0012213952745001907,3,"[10, 11, 12, 13]","[-0.05581753514488444, -0.03405234270382741]",-0.04500115165889886,True,False,4,0.007167396182782337,0.004960120602784114,20
WBCIC_MI,TFFormer,1,2,"[0.00605416687738688, 0.009891742636774349]",0.007950396556154581,4,"[14, 15, 16, 17]","[-0.04678414956552972, -0.02594102864844172]",-0.03660458701274462,False,False,4,-0.010677581793901575,0.006725249437596212,20
WBCIC_MI,TFFormer,1,2,"[-0.00033743894761427466, 0.00046856060954945033]",9.732912966591967e-05,5,"[18, 19]","[-0.02799130142736749, -0.016049055017611856]",-0.021832522708695904,False,False,2,-0.07655604601621696,0.04980037229120465,20
WBCIC_MI,TFFormer,2,0,"[-2.3067548821344915e-05, 0.0003906937603504819]",0.00018788828485253556,0,[0],"[-0.013975279221660994, -0.008372290164888318]",-0.011058643258986622,True,False,1,0.5642473942697882,0.2533360932210319,19
WBCIC_MI,TFFormer,2,0,"[-0.0008115913175022362, 0.0006027689298380024]",-6.20844249864278e-05,1,[1],"[-0.01436692974665787, -0.008501570561789813]",-0.011316867710549265,True,False,1,0.2813440614411876,0.1038442989033391,19
WBCIC_MI,TFFormer,2,0,"[0.0002304643654900766, 0.002213360884701824]",0.0011573566918918888,2,[2],"[-0.012308436114487875, -0.0078380864264431]",-0.01004110668068645,True,False,1,0.22496609365185088,0.08480835624317719,19
WBCIC_MI,TFFormer,2,0,"[0.15089845824216758, 0.2414812399585871]",0.19757509583274652,3,"[3, 4, 5, 6]","[0.14948191284196885, 0.2398666059574757]",0.19523251852447424,True,True,4,0.11694319307830639,0.03361793619506437,19
WBCIC_MI,TFFormer,2,0,"[0.002976247744428983, 0.006358813899803622]",0.004554473999808272,4,"[7, 8, 9, 10]","[-0.05752570758968173, -0.037159457839378796]",-0.04749951184277013,True,False,4,0.03962122869240239,0.012329082894634344,19
WBCIC_MI,TFFormer,2,0,"[0.002003458565777771, 0.0053928456945587094]",0.0036954189432347974,5,"[11, 12, 13, 14]","[-0.05985959876265344, -0.03682263410323282]",-0.04845321686412334,True,False,4,0.00848355381559902,0.006444723735915553,19
WBCIC_MI,TFFormer,2,0,"[-0.0007412502206911685, 0.0008936743622679244]",2.7727308345201214e-06,6,"[15, 16, 17, 18]","[-0.06378285891524703, -0.04231190180114125]",-0.05327241708530409,False,False,4,-0.017141858852225817,0.012107911005374871,19
WBCIC_MI,TFFormer,2,0,"[-0.0004457741591242041, 0.00018814414374402139]",-0.00012842572607382822,7,[19],"[-0.014244312691868296, -0.00826583896212173]",-0.011173219496289685,False,False,1,-0.091551446035789,0.07450135800935949,19
WBCIC_MI,TFFormer,2,1,"[-5.634819935334665e-05, 0.00039937647509423685]",0.00017409065562318417,0,[0],"[-0.011868382004219412, -0.007684402653172952]",-0.009843358014589557,True,False,1,0.49873091573544887,0.1974437826995377,19
WBCIC_MI,TFFormer,2,1,"[-0.0010874199046866948, -2.730676874351151e-05]",-0.0005506263986873823,1,"[1, 2]","[-0.029884250092865, -0.019042782660428765]",-0.024520118360410792,True,False,2,0.30322365713390703,0.09589527203654732,19
WBCIC_MI,TFFormer,2,1,"[0.14565490562119973, 0.23294219167661323]",0.19069455003707214,2,"[3, 4, 5, 6]","[0.14261058760933548, 0.23004931284386496]",0.18721618871979756,True,True,4,0.11036806838692195,0.029610293734232927,19
WBCIC_MI,TFFormer,2,1,"[0.005166194890631441, 0.008909060322823646]",0.0070597163428315415,3,"[7, 8, 9, 10]","[-0.05013019072736686, -0.02894641179670903]",-0.03948219085074922,True,False,4,0.03304269497753884,0.01424459001091842,19
WBCIC_MI,TFFormer,2,1,"[0.001260780024324529, 0.005289365957368697]",0.003291473645157655,4,"[11, 12, 13, 14]","[-0.05466561757473432, -0.03290747356398745]",-0.04375580359378434,False,False,4,0.0011683666900318428,0.004279976255267514,19
WBCIC_MI,TFFormer,2,1,"[0.0026134172799694828, 0.005184927343914764]",0.003862712280124696,5,"[15, 16, 17, 18]","[-0.053760684903769534, -0.03232632618581496]",-0.04317887511648839,False,False,4,-0.027923010884622054,0.011180270781154515,19
WBCIC_MI,TFFormer,2,1,"[-0.00039466710652027504, 0.00046175978913119817]",6.723543833187645e-05,6,[19],"[-0.008593149945573942, -0.0053187539525489155]",-0.006934640615057751,False,False,1,-0.16036686015596407,0.10608962727382668,19
WBCIC_MI,TFFormer,2,2,"[-0.0002930551991578097, 0.0003328737074583643]",5.472159241593877e-05,0,[0],"[-0.014921312591550584, -0.009609647384331805]",-0.012296748142979817,True,False,1,0.43830450750483324,0.2533697550134719,19
WBCIC_MI,TFFormer,2,2,"[-0.00023490675732295072, 0.0016326187914266243]",0.000755454883426707,1,[1],"[-0.014108739484283433, -0.00904452752932599]",-0.011548104862188331,True,False,1,0.34933711488932995,0.1520558518419435,19
WBCIC_MI,TFFormer,2,2,"[-0.00033238325957576085, 0.00018828016754276466]",-6.770648446113121e-05,2,[2],"[-0.01512219164655544, -0.0097869055187273]",-0.01243642918795774,True,False,1,0.23106161665852834,0.10693899174425404,19
WBCIC_MI,TFFormer,2,2,"[0.1487127022212194, 0.24763013729329444]",0.19873469434400523,3,"[3, 4, 5, 6]","[0.14643169258970215, 0.24397404600652334]",0.1955989022848083,True,True,4,0.10472893483634511,0.03353339192543816,19
WBCIC_MI,TFFormer,2,2,"[0.0052105823651244125, 0.011141706176047513]",0.00793702998155546,4,"[7, 8, 9, 10]","[-0.06199887002682909, -0.034906322340878586]",-0.048453306126810904,True,False,4,0.022582049480877657,0.008845379817008076,19
WBCIC_MI,TFFormer,2,2,"[0.00014849695685408132, 0.0029226838400556207]",0.0015625799007491286,5,"[11, 12, 13, 14]","[-0.07013888605778706, -0.042776998302317445]",-0.056333874728913574,False,False,4,0.0016420942747469715,0.004338445619523809,19
WBCIC_MI,TFFormer,2,2,"[-3.5317208728616965e-05, 0.002004001403519443]",0.0009326509496369,6,"[15, 16, 17, 18]","[-0.07067158421141648, -0.043432039055898805]",-0.057043436724771565,False,False,4,-0.02027158065268052,0.011654537876273588,19
WBCIC_MI,TFFormer,2,2,"[-0.00021326434506228794, 0.00047354624753863275]",0.0001323570977305282,7,[19],"[-0.01171292393735999, -0.006805622401916902]",-0.009224476823927593,False,False,1,-0.08145053728939566,0.06946290499124462,19
WBCIC_MI,TFFormer,3,0,"[-0.001286617474334014, -1.582220903115548e-05]",-0.0006245302272119439,0,"[0, 1]","[-0.0279810872788675, -0.015633910532351938]",-0.021659775372386943,True,False,2,0.5101249341490834,0.13330973629580542,19
WBCIC_MI,TFFormer,3,0,"[0.13803598103173967, 0.24229063300352086]",0.1910296268225698,1,"[2, 3, 4, 5]","[0.13456031911732774, 0.2410285063901714]",0.18891375193789967,True,True,4,0.1857001982683847,0.05169008547350775,19
WBCIC_MI,TFFormer,3,0,"[0.005861725091538787, 0.012201358186528786]",0.008803855673272524,2,"[6, 7, 8, 9]","[-0.051705326349899945, -0.027798388292660754]",-0.03962546779434385,True,False,4,0.06968369968190069,0.02182764130909422,19
WBCIC_MI,TFFormer,3,0,"[-0.000790492390522751, 0.001785162398493945]",0.0005216559699091874,3,"[10, 11, 12, 13]","[-0.06414700461185988, -0.03586749766621385]",-0.049895937405918335,True,False,4,0.012530971607527891,0.00845525272153909,19
WBCIC_MI,TFFormer,3,0,"[-0.0017593679062079318, 0.00038911076655246036]",-0.0006556306247761508,4,"[14, 15, 16, 17]","[-0.06547141394964698, -0.03706416647160892]",-0.051315706831974305,False,False,4,-0.009566462714449123,0.005306975497713154,19
WBCIC_MI,TFFormer,3,0,"[-0.0002814020922729153, 0.0005758478688112187]",0.00015192824606876756,5,[18],"[-0.01353524407644258, -0.007548932794681034]",-0.010634153932008634,False,False,1,-0.04286260788817428,0.03450779074427516,19
WBCIC_MI,TFFormer,3,0,"[-0.0005183395853291383, 0.00011304488028599206]",-0.0001551945334778041,6,[19],"[-0.013990630577194395, -0.00794680275679537]",-0.010954352741784324,False,False,1,-0.1413496708885317,0.10001716086284324,19
WBCIC_MI,TFFormer,3,1,"[-0.00017231221656458342, 0.0001772291337801256]",8.485745108735104e-06,0,[0],"[-0.013535386546649986, -0.007883691645605777]",-0.010736277705789204,True,False,1,0.47628013090351407,0.21068126759164638,20
WBCIC_MI,TFFormer,3,1,"[6.032011531199664e-05, 0.0006732391526623889]",0.00034439048363819967,1,[1],"[-0.013203404192194608, -0.00754181574125907]",-0.010374132886960718,True,False,1,0.33169866740340126,0.15089277878346108,20
WBCIC_MI,TFFormer,3,1,"[0.0004719609289825334, 0.002042972700116355]",0.0012313213460941677,2,[2],"[-0.01211141085547128, -0.006699946711867111]",-0.009443090888203817,True,False,1,0.256259296199275,0.13801649449558212,20
WBCIC_MI,TFFormer,3,1,"[0.14501619796096166, 0.2483112071920274]",0.1980408799355437,3,"[3, 4, 5, 6]","[0.14271381238591851, 0.24668667925876953]",0.19648624180393837,True,True,4,0.15499459874621585,0.044857578021646236,20
WBCIC_MI,TFFormer,3,1,"[0.0016710035826636364, 0.005566829143266567]",0.0036842969764105038,4,"[7, 8, 9, 10]","[-0.057463481712218344, -0.03315107399774594]",-0.04522069126251945,True,False,4,0.04317125116638831,0.014463350161569901,20
WBCIC_MI,TFFormer,3,1,"[-0.0005366506393183428, 0.0015328373227664117]",0.0005197895117171322,5,"[11, 12, 13, 14]","[-0.06155402973530531, -0.036613659251624575]",-0.04905467206865351,False,False,4,0.006490010186816715,0.0066792188777611,20
WBCIC_MI,TFFormer,3,1,"[-0.0007166081210591256, 0.0010981808934619483]",0.00014447941676383548,6,"[15, 16, 17, 18]","[-0.06163061813947448, -0.03733134753211325]",-0.04959349875760981,False,False,4,-0.009679250624287265,0.00879682252488452,20
WBCIC_MI,TFFormer,3,1,"[0.000592909223774982, 0.0018743231391831578]",0.00120794524018695,7,[19],"[-0.010868542990492442, -0.00594151733858893]",-0.008385571838688401,False,False,1,-0.036402765846218425,0.053183098617498176,20
WBCIC_MI,TFFormer,3,2,"[-0.0006475788218468014, 0.0001465777791822795]",-0.0002591326716856413,0,[0],"[-0.013932057416382185, -0.007880899463667459]",-0.010850766674876082,True,False,1,0.48278751421437377,0.24955807649484238,20
WBCIC_MI,TFFormer,3,2,"[-0.000834993466193825, 9.944602988027128e-06]",-0.000395860419259187,1,[1],"[-0.014095327814725316, -0.007989029400069146]",-0.011000079414136367,True,False,1,0.4279499777527222,0.21681514273494887,20
WBCIC_MI,TFFormer,3,2,"[0.0004743124288682735, 0.004821430602849451]",0.0025251006188688227,2,[2],"[-0.010857053345117525, -0.00510906134877289]",-0.007887699314953256,True,False,1,0.3166818032245794,0.1370627413026577,20
WBCIC_MI,TFFormer,3,2,"[0.1488827741575887, 0.25302550960627235]",0.20187008347925822,3,"[3, 4]","[0.1482563280917662, 0.25261172925286246]",0.20085398900134727,True,True,2,0.18402562721439492,0.07299433518847075,20
WBCIC_MI,TFFormer,3,2,"[-0.0011956724160067853, -6.864322819673638e-05]",-0.0006369749182681989,4,"[5, 6]","[-0.03265558024597554, -0.01968726157583741]",-0.026333744711262274,True,False,2,0.111647590249737,0.04509055833394559,20
WBCIC_MI,TFFormer,3,2,"[0.003252903553421523, 0.008699040849077331]",0.006017880388855551,5,"[7, 8, 9, 10]","[-0.05331401661835473, -0.028764298244484548]",-0.04097603661180764,True,False,4,0.03533142279226473,0.016058372590782678,20
WBCIC_MI,TFFormer,3,2,"[-0.0007315512831708843, 0.0018971552417260868]",0.0005958729559450239,6,"[11, 12, 13, 14]","[-0.059963717637123166, -0.03552422472874776]",-0.04763886668029779,True,False,4,0.009696889660534209,0.0066978676308834416,20
WBCIC_MI,TFFormer,3,2,"[0.00034291767295334814, 0.0032436297523559462]",0.0018686947148657176,7,"[15, 16, 17, 18]","[-0.05850984610617377, -0.03292573530162771]",-0.045991006092227206,False,False,4,-0.009454520758200986,0.005734391798443556,20
WBCIC_MI,TFFormer,3,2,"[-0.00032712703487722126, 9.38239579458884e-05]",-0.00010766462109787069,8,[19],"[-0.014488387002007962, -0.008001948516960813]",-0.011267453688129165,False,False,1,-0.08956871218787374,0.052643161518146624,20
WBCIC_MI,TFFormer,4,0,"[-0.00023264458163503184, 0.00023124858242972192]",1.1781358588046202e-05,0,[0],"[-0.01820912594341632, -0.012490842061837515]",-0.015465019157247484,True,False,1,0.48892392085306324,0.1938899803843732,20
WBCIC_MI,TFFormer,4,0,"[-0.0015489734920093327, -0.00015543131523313382]",-0.0008658342653446044,1,[1],"[-0.01897910073271789, -0.013525284168154681]",-0.016401143720488558,True,False,1,0.4059744690862814,0.17589713032513035,20
WBCIC_MI,TFFormer,4,0,"[0.0013241573894852293, 0.007690417155998579]",0.004608292557524028,2,[2],"[-0.01428482905610095, -0.007307697674778195]",-0.010608207580875478,True,False,1,0.2551558848513373,0.14169110955016212,20
WBCIC_MI,TFFormer,4,0,"[0.17946453522667455, 0.26719091862460503]",0.22518403812738716,3,"[3, 4, 5, 6]","[0.17315593410831293, 0.25840160352225444]",0.21765687588783506,True,True,4,0.14568325823834075,0.038151573634680074,20
WBCIC_MI,TFFormer,4,0,"[0.006724396575191776, 0.011957037387484439]",0.009278277646079356,4,"[7, 8, 9, 10]","[-0.07071347811812274, -0.0458384009842179]",-0.058562863681269214,True,False,4,0.03553086996484203,0.01658206341440003,20
WBCIC_MI,TFFormer,4,0,"[0.01216295459007713, 0.020223606994583608]",0.01603906900056285,5,"[11, 12, 13, 14]","[-0.062101202778989846, -0.03747976339751806]",-0.05017729284248085,True,False,4,0.00609704916127182,0.005975198702199882,20
WBCIC_MI,TFFormer,4,0,"[0.00047133948417923325, 0.002461399654438408]",0.0014949969326683962,6,"[15, 16, 17, 18]","[-0.08016186306359911, -0.054863777616638736]",-0.0680763530347516,False,False,4,-0.01286251131199168,0.007199422323753414,20
WBCIC_MI,TFFormer,4,0,"[-0.0008041149092104821, 0.00027333163373508056]",-0.00026728437889971836,7,[19],"[-0.01797523201075595, -0.012592729959935404]",-0.015345156440551944,False,False,1,-0.08140272340139423,0.05665260977314268,20
